game_id,season,week,spread_close,total_close,home,season_f,rest_home,rest_home_capped,first_game_home,rest_away,rest_away_capped,first_game_away,prev_margin_home,prev_margin_away,elo_home,elo_away,elo_diff,wind_mph,temp_f,precip_mm
2021_14_ATL_CAR,2021,14,2.5,41,1,2021,14,14,0,7,7,0,-23,-13,1404.0119519988289,1427.4986804739196,41.513271524909214,NA,NA,NA
2021_14_BAL_CLE,2021,14,3,44,1,2021,14,14,0,7,7,0,-6,-1,1518.4842631395861,1621.0485202827922,-37.56425714320608,NA,NA,NA
2021_14_BUF_TB,2021,14,3.5,52.5,1,2021,7,7,0,6,6,0,13,-4,1604.4755520559695,1589.0352188079626,80.44033324800694,NA,NA,NA
2021_14_CHI_GB,2021,14,11.5,43,1,2021,14,14,0,7,7,0,8,-11,1643.621394743136,1479.700569316899,228.92082542623712,NA,NA,NA
2021_14_DAL_WAS,2021,14,-6.5,48,1,2021,7,7,0,10,10,0,2,10,1444.9589954002422,1515.3703923836788,-5.411396983436589,NA,NA,NA
2021_14_DET_DEN,2021,14,13,42,1,2021,7,7,0,7,7,0,-13,2,1449.5392038235527,1355.3390641228805,159.20013970067225,NA,NA,NA
2021_14_JAX_TEN,2021,14,8.5,44.5,1,2021,14,14,0,7,7,0,-23,-30,1593.6657022417207,1313.372629437765,345.29307280395574,NA,NA,NA
2021_14_LV_KC,2021,14,10,48,1,2021,7,7,0,7,7,0,13,-2,1675.2747467910326,1489.5965053651812,250.6782414258514,NA,NA,NA
2021_14_NO_NYJ,2021,14,-4.5,42,1,2021,7,7,0,10,10,0,-15,-10,1353.4461738942368,1576.3991837558465,-157.95300986160964,NA,NA,NA
2021_14_NYG_LAC,2021,14,9.5,44,1,2021,7,7,0,7,7,0,19,-11,1507.008813348484,1398.518675172466,173.49013817601804,NA,NA,NA
2021_14_SEA_HOU,2021,14,-10,40.5,1,2021,7,7,0,7,7,0,-31,7,1415.0124339040829,1536.4689263861435,-56.45649248206064,NA,NA,NA
2021_14_SF_CIN,2021,14,-2.5,49,1,2021,7,7,0,7,7,0,-19,-7,1420.8025725209277,1503.360751833901,-17.55817931297338,NA,NA,NA
2021_14_LA_ARI,2021,14,3,51,1,2021,8,8,0,8,8,0,11,30,1523.235478450107,1585.6673216760869,2.5681567740200535,NA,NA,NA
2021_15_KC_LAC,2021,15,-3,54,1,2021,4,4,0,4,4,0,16,39,1512.3927964763052,1679.0963093284797,-101.70351285217453,NA,NA,NA
2021_15_NE_IND,2021,15,-1,46,1,2021,13,13,0,12,12,0,31,4,1552.5313787348587,1581.03615143781,36.49522729704859,NA,NA,NA
2021_15_ARI_DET,2021,15,-13,48,1,2021,7,7,0,6,6,0,-28,-7,1349.6253454909722,1513.161562302507,-98.53621681153481,NA,NA,NA
2021_15_ATL_SF,2021,15,9.5,48,1,2021,7,7,0,7,7,0,3,8,1512.8558165941818,1438.6878746317261,139.16794196245564,NA,NA,NA
2021_15_CAR_BUF,2021,15,14,43,1,2021,7,7,0,7,7,0,-6,-8,1581.3099766707794,1392.8227578410224,253.487218829757,NA,NA,NA
2021_15_CIN_DEN,2021,15,3,45,1,2021,7,7,0,7,7,0,28,-3,1455.252922455461,1411.307507760647,108.94541469481396,NA,NA,NA
2021_15_DAL_NYG,2021,15,-11.5,43,1,2021,7,7,0,7,7,0,-16,7,1393.1346920446447,1525.2146524517177,-67.07996040707303,NA,NA,NA
2021_15_GB_BAL,2021,15,-9.5,45.5,1,2021,7,7,0,7,7,0,-2,15,1609.9715273365066,1647.8451716813329,27.12635565517371,NA,NA,NA
2021_15_HOU_JAX,2021,15,6,40,1,2021,7,7,0,7,7,0,-20,-20,1310.9625507872502,1406.6232298123398,-30.66067902508962,NA,NA,NA
2021_15_NO_TB,2021,15,11.5,45.5,1,2021,7,7,0,7,7,0,6,21,1612.2007941931527,1582.142247938293,95.05854625485972,NA,NA,NA
2021_15_NYJ_MIA,2021,15,10.5,42,1,2021,14,14,0,7,7,0,11,-21,1488.9046897422177,1347.7031097117904,206.2015800304273,NA,NA,NA
2021_15_TEN_PIT,2021,15,1,44,1,2021,10,10,0,7,7,0,-8,20,1527.8496125109068,1596.0757808922356,-3.226168381328762,NA,NA,NA
2021_15_LV_CLE,2021,15,-3,41,1,2021,8,8,0,8,8,0,2,-39,1529.5612560858717,1485.774942827734,108.78631325813762,NA,NA,NA
2021_15_MIN_CHI,2021,15,-7,48,1,2021,8,8,0,11,11,0,-15,8,1475.4767923787022,1505.208180799411,35.268611579291246,NA,NA,NA
2021_15_SEA_LA,2021,15,7.5,47,1,2021,8,8,0,9,9,0,7,20,1595.7412378236868,1544.8581304778866,115.88310734580023,NA,NA,NA
2021_15_WAS_PHI,2021,15,10,39.5,1,2021,16,14,0,9,9,0,15,-7,1458.113455972626,1435.1147353322033,87.99872064042279,NA,NA,NA
2021_16_SF_TEN,2021,16,-3.5,45.5,1,2021,4,4,0,4,4,0,-6,18,1585.98292697067,1519.0515574905,131.9313694801699,NA,NA,NA
2021_16_CLE_GB,2021,16,7.5,46.5,1,2021,6,6,0,5,5,0,1,-2,1658.6243483531969,1516.528598992292,207.09574936090485,NA,NA,NA
2021_16_IND_ARI,2021,16,3,48,1,2021,6,6,0,7,7,0,-18,10,1500.3991328755683,1561.4848080306383,3.914324844929979,NA,NA,NA
2021_16_BAL_CIN,2021,16,7.5,43,1,2021,7,7,0,7,7,0,5,-1,1424.3443224246885,1599.1923506646426,-109.84802823995415,NA,NA,NA
2021_16_BUF_NE,2021,16,1,43.5,1,2021,8,8,0,7,7,0,-10,17,1572.0827221420304,1585.0818023794436,52.00091976258682,NA,NA,NA
2021_16_CHI_SEA,2021,16,7,41,1,2021,5,5,0,6,6,0,-10,-8,1538.0750963699268,1464.465152576797,138.6099437931298,NA,NA,NA
2021_16_DEN_LV,2021,16,-1,42,1,2021,6,6,0,7,7,0,2,-5,1498.8075999213138,1442.2161077914195,121.59149212989428,NA,NA,NA
2021_16_DET_ATL,2021,16,7.5,42.5,1,2021,7,7,0,7,7,0,-18,18,1432.4921337354078,1362.387774917911,135.10435881749686,NA,NA,NA
2021_16_JAX_NYJ,2021,16,2.5,42.5,1,2021,7,7,0,7,7,0,-7,-14,1343.0271617603514,1301.8427523082246,106.18440945212683,NA,NA,NA
2021_16_LAC_HOU,2021,16,-13.5,46,1,2021,7,7,0,10,10,0,14,-6,1415.7430282913654,1505.2392175739863,-24.49618928262089,NA,NA,NA
2021_16_LA_MIN,2021,16,-3.5,48.5,1,2021,6,6,0,5,5,0,8,10,1516.219820601316,1602.5242719316466,-21.304451330330494,NA,NA,NA
2021_16_NYG_PHI,2021,16,11,41,1,2021,5,5,0,7,7,0,10,-15,1465.6334553584113,1385.041770678098,145.5916846803134,NA,NA,NA
2021_16_PIT_KC,2021,16,10.5,44,1,2021,10,10,0,7,7,0,6,6,1686.2498882307987,1537.9424664324724,213.30742179832623,NA,NA,NA
2021_16_TB_CAR,2021,16,-11.5,44.5,1,2021,7,7,0,7,7,0,-17,-9,1389.0509321323582,1599.5310751282432,-145.480142995885,NA,NA,NA
2021_16_WAS_DAL,2021,16,10.5,45.5,1,2021,7,7,0,5,5,0,15,-10,1533.3075738182645,1427.594735946418,170.71283787184643,NA,NA,NA
2021_16_MIA_NO,2021,16,-3,37.5,1,2021,8,8,0,8,8,0,9,7,1594.8119670032024,1493.5806376936566,166.2313293095458,NA,NA,NA
2021_17_ARI_DAL,2021,17,6.5,53,1,2021,7,7,0,8,8,0,42,-6,1538.7546930032536,1490.2864743166576,113.46821868659595,NA,NA,NA
2021_17_ATL_BUF,2021,17,14,46.5,1,2021,7,7,0,7,7,0,12,4,1596.5674323411572,1438.7883496255001,222.77908271565707,NA,NA,NA
2021_17_CAR_NO,2021,17,7,37,1,2021,6,6,0,7,7,0,-17,-26,1580.3619350632343,1383.0094941370826,262.35244092615176,NA,NA,NA
2021_17_DEN_LAC,2021,17,8,45.5,1,2021,7,7,0,7,7,0,-12,-4,1494.5353265442218,1435.5795833992731,123.95574314494866,NA,NA,NA
2021_17_DET_SEA,2021,17,8.5,41.5,1,2021,7,7,0,7,7,0,-1,-4,1524.2845817957923,1356.0915590278187,233.19302276797362,NA,NA,NA
2021_17_HOU_SF,2021,17,14,44,1,2021,10,10,0,7,7,0,-3,12,1512.676278504292,1426.4469193211298,151.22935918316216,NA,NA,NA
2021_17_JAX_NE,2021,17,17.5,42,1,2021,7,7,0,7,7,0,-12,-5,1560.5970921803168,1294.8072546074427,330.78983757287415,NA,NA,NA
2021_17_KC_CIN,2021,17,-3.5,51,1,2021,7,7,0,7,7,0,20,26,1437.4047018757806,1690.7808851868765,-188.37618331109593,NA,NA,NA
2021_17_LA_BAL,2021,17,-7,47,1,2021,7,7,0,7,7,0,-20,7,1586.1319712135505,1611.911847917683,39.22012329586755,NA,NA,NA
2021_17_LV_IND,2021,17,8.5,46.5,1,2021,8,8,0,7,7,0,6,4,1571.597466589549,1505.4441243134602,131.15334227608878,NA,NA,NA
2021_17_MIA_TEN,2021,17,3,41,1,2021,10,10,0,6,6,0,3,17,1592.358205956878,1508.0306696336247,149.3275363232533,NA,NA,NA
2021_17_MIN_GB,2021,17,13,42,1,2021,8,8,0,7,7,0,2,-7,1663.2818803968164,1506.8322446152797,221.4496357815367,NA,NA,NA
2021_17_NYG_CHI,2021,17,7,36.5,1,2021,7,7,0,7,7,0,1,-24,1478.2556671509315,1379.0030396855816,164.25262746534986,NA,NA,NA
2021_17_PHI_WAS,2021,17,-6.5,44.5,1,2021,7,7,0,7,7,0,-42,24,1422.147616761429,1471.6721863509276,15.475430410501303,NA,NA,NA
2021_17_TB_NYJ,2021,17,-14.5,48,1,2021,7,7,0,7,7,0,5,26,1350.0626594611333,1605.5725131235188,-190.50985366238547,NA,NA,NA
2021_17_CLE_PIT,2021,17,-1,43.5,1,2021,8,8,0,9,9,0,-26,-2,1533.4114694763946,1511.8710669486725,86.54040252772211,NA,NA,NA
2021_18_DAL_PHI,2021,18,-6.5,46,1,2021,6,6,0,6,6,0,4,-3,1482.1173107096631,1525.6001787355415,21.51713197412164,NA,NA,NA
2021_18_KC_DEN,2021,18,-11.5,44.5,1,2021,6,6,0,6,6,0,-21,-3,1429.0032705618435,1675.8344441296076,-181.83117356776415,NA,NA,NA
2021_18_CAR_TB,2021,18,11,43,1,2021,7,7,0,7,7,0,4,-8,1610.5798269952322,1379.3913763803143,296.1884506149179,NA,NA,NA
2021_18_CHI_MIN,2021,18,3.5,45.5,1,2021,7,7,0,7,7,0,-27,26,1502.4633969163062,1483.851424373616,83.61197254269018,NA,NA,NA
2021_18_CIN_CLE,2021,18,6.5,38,1,2021,6,6,0,7,7,0,-12,3,1504.3116345333108,1452.3511429330495,116.96049160026132,NA,NA,NA
2021_18_GB_DET,2021,18,-4,45,1,2021,7,7,0,7,7,0,-22,27,1351.9491373321198,1667.6507280957899,-250.70159076367008,NA,NA,NA
2021_18_IND_JAX,2021,18,-14,43,1,2021,7,7,0,7,7,0,-40,-3,1292.2145309527334,1557.9922125847752,-200.77768163204178,NA,NA,NA
2021_18_LAC_LV,2021,18,-3.5,48,1,2021,7,7,0,7,7,0,3,21,1519.049378318234,1501.1116393816515,82.93773893658249,NA,NA,NA
2021_18_NE_MIA,2021,18,-6,41,1,2021,7,7,0,7,7,0,-31,40,1502.0822044596773,1563.1898158350261,3.8923886246511756,NA,NA,NA
2021_18_NO_ATL,2021,18,-4.5,40,1,2021,7,7,0,7,7,0,-14,8,1434.4455765298549,1583.9800528200026,-84.53447629014772,NA,NA,NA
2021_18_NYJ_BUF,2021,18,16,43,1,2021,7,7,0,7,7,0,14,-4,1600.9102054368025,1345.0553455894199,320.8548598473826,NA,NA,NA
2021_18_PIT_BAL,2021,18,3,41,1,2021,7,7,0,6,6,0,-1,12,1575.0078959426642,1540.9709018917563,99.03699405090788,NA,NA,NA
2021_18_SEA_ARI,2021,18,5.5,48,1,2021,7,7,0,7,7,0,3,22,1503.4409885843697,1528.4270034914912,40.013985092878556,NA,NA,NA
2021_18_SF_LA,2021,18,3,46.5,1,2021,7,7,0,7,7,0,1,16,1623.0359231885693,1518.5790918653938,169.4568313231755,NA,NA,NA
2021_18_TEN_HOU,2021,18,-10.5,43,1,2021,7,7,0,7,7,0,-16,31,1420.544105960028,1598.3066711308254,-112.76256517079742,NA,NA,NA
2021_18_WAS_NYG,2021,18,-6,36,1,2021,7,7,0,7,7,0,-26,-4,1373.407282462897,1411.7024924026935,26.70479006020355,NA,NA,NA
2021_19_LV_CIN,2021,19,6,48.5,1,2021,6,6,0,6,6,0,-5,3,1445.5958814982218,1526.7065712872056,-16.11068978898379,NA,NA,NA
2021_19_NE_BUF,2021,19,4.5,43,1,2021,6,6,0,6,6,0,17,-9,1603.6347415480732,1553.3018430984498,115.33289844962337,NA,NA,NA
2021_19_PHI_TB,2021,19,7.5,45.5,1,2021,7,7,0,8,8,0,24,-25,1613.6561000595325,1471.498788443351,207.15731161618146,NA,NA,NA
2021_19_PIT_KC,2021,19,13,46,1,2021,8,8,0,7,7,0,4,3,1681.0316131979093,1553.746639639525,192.2849735583843,NA,NA,NA
2021_19_SF_DAL,2021,19,3,51,1,2021,8,8,0,7,7,0,25,3,1536.2187010018536,1533.1032683807032,68.11543262115038,NA,NA,NA
2021_19_ARI_LA,2021,19,4,49.5,1,2021,8,8,0,8,8,0,-3,-8,1608.51174667326,1492.2943586761771,181.21738799708282,NA,NA,NA
2021_20_CIN_TEN,2021,20,4,48.5,1,2021,13,13,0,7,7,0,3,7,1605.170457830126,1456.0592523586783,214.11120547144765,NA,NA,NA
2021_20_SF_GB,2021,20,5.5,47,1,2021,13,13,0,6,6,0,-7,6,1651.4718751439955,1545.0390499709792,171.43282517301623,NA,NA,NA
2021_20_BUF_KC,2021,20,2.5,54,1,2021,7,7,0,8,8,0,21,30,1686.0006686107552,1610.431980289229,140.56868832152622,NA,NA,NA
2021_20_LA_TB,2021,20,2.5,48,1,2021,7,7,0,6,6,0,16,23,1618.3123660551123,1613.722518349881,69.58984770523125,NA,NA,NA
2021_21_CIN_KC,2021,21,7,54.5,1,2021,7,7,0,8,8,0,6,3,1692.1619805700457,1471.5444500338629,285.6175305361828,NA,NA,NA
2021_21_SF_LA,2021,21,3.5,45.5,1,2021,7,7,0,8,8,0,3,3,1625.6991130215329,1559.6083425857244,131.0907704358085,NA,NA,NA
2021_22_LA_CIN,2021,22,-4.5,48.5,1,2021,14,14,0,14,14,0,3,3,1488.3064177557844,1632.0954259943196,-78.78900823853519,NA,NA,NA
2022_01_BUF_LA,2022,1,-1,51.5,1,2022,207,14,1,228,14,1,3,-6,1639.8657861294746,1604.2706683299384,100.59511779953618,NA,NA,NA
2022_01_BAL_NYJ,2022,1,-6.5,44,1,2022,245,14,1,245,14,1,-17,-3,1342.3308094781491,1562.2321581948954,-154.90134871674627,NA,NA,NA
2022_01_CLE_CAR,2022,1,2.5,42.5,1,2022,245,14,1,245,14,1,-24,5,1376.315103316014,1511.0668959681384,-69.75179265212432,NA,NA,NA
2022_01_GB_MIN,2022,1,2.5,47,1,2022,245,14,1,232,14,1,14,-3,1510.1022573859261,1636.9025825292504,-61.800325143324244,NA,NA,NA
2022_01_IND_HOU,2022,1,-7,46,1,2022,245,14,1,245,14,1,-3,-15,1413.6803192607274,1542.7809502991308,-64.10063103840344,NA,NA,NA
2022_01_JAX_WAS,2022,1,3,43.5,1,2022,245,14,1,245,14,1,15,15,1422.4696079722698,1307.4257932383778,180.04381473389208,NA,NA,NA
2022_01_KC_ARI,2022,1,-6,54,1,2022,237,14,1,224,14,1,-23,-3,1487.083586999556,1675.400012848124,-123.31642584856809,NA,NA,NA
2022_01_LV_LAC,2022,1,3.5,52.5,1,2022,245,14,1,239,14,1,-3,-7,1493.4544464126798,1516.2432004267491,42.211245985930645,NA,NA,NA
2022_01_NE_MIA,2022,1,3,47,1,2022,245,14,1,239,14,1,9,-30,1511.9701771962536,1546.504604357294,30.465572838959588,NA,NA,NA
2022_01_NO_ATL,2022,1,-6,43.5,1,2022,245,14,1,245,14,1,-10,10,1426.8317718284102,1591.5938575214473,-99.76208569303708,NA,NA,NA
2022_01_NYG_TEN,2022,1,5.5,43.5,1,2022,232,14,1,245,14,1,-3,-15,1589.6852601549415,1362.6401668933206,292.0450932616209,NA,NA,NA
2022_01_PHI_DET,2022,1,-6,49,1,2022,245,14,1,238,14,1,7,-16,1368.1279902839142,1466.8425224477712,-33.71453216385703,NA,NA,NA
2022_01_PIT_CIN,2022,1,7.5,44.5,1,2022,210,14,1,238,14,1,-3,-21,1480.5360576206294,1548.7775842266792,-3.2415266060497743,NA,NA,NA
2022_01_SF_CHI,2022,1,-6.5,38,1,2022,245,14,1,224,14,1,-14,-3,1476.2125639039962,1553.2120296129376,-11.999465708941443,NA,NA,NA
2022_01_TB_DAL,2022,1,-2.5,49.5,1,2022,238,14,1,231,14,1,-6,-3,1524.2829194115775,1606.3357713834605,-17.052851971883,NA,NA,NA
2022_01_DEN_SEA,2022,1,-6,44,1,2022,246,14,1,247,14,1,8,-4,1539.5736333996838,1423.8061014935417,180.76753190614204,NA,NA,NA
2022_02_LAC_KC,2022,2,4,52.5,1,2022,4,4,0,4,4,0,23,5,1681.9925800368403,1502.2454517916906,244.74712824514972,NA,NA,NA
2022_02_ARI_LV,2022,2,5.5,51.5,1,2022,7,7,0,7,7,0,-5,-23,1507.4521950477383,1480.4910198108398,91.9611752368985,NA,NA,NA
2022_02_ATL_LA,2022,2,10.5,46.5,1,2022,10,10,0,7,7,0,-21,-1,1627.0487090024837,1419.6267602507335,272.4219487517503,NA,NA,NA
2022_02_CAR_NYG,2022,2,-1,44,1,2022,7,7,0,7,7,0,1,-2,1379.501293149513,1368.2961766172593,76.20511653225367,NA,NA,NA
2022_02_CHI_GB,2022,2,10.5,42,1,2022,7,7,0,7,7,0,-16,9,1625.1423515633785,1486.5577990328404,203.58455253053808,NA,NA,NA
2022_02_CIN_DAL,2022,2,-7.5,42,1,2022,7,7,0,7,7,0,-16,-3,1514.7733461885618,1470.629353549142,109.14399263941982,NA,NA,NA
2022_02_HOU_DEN,2022,2,10.5,46,1,2022,6,6,0,7,7,0,-1,0,1418.5853455539047,1405.5046313337036,78.08071422020112,NA,NA,NA
2022_02_IND_JAX,2022,2,-3,43.5,1,2022,7,7,0,7,7,0,-6,0,1302.188948925584,1550.9566382261546,-183.7676893005705,NA,NA,NA
2022_02_MIA_BAL,2022,2,3,44,1,2022,7,7,0,7,7,0,15,13,1568.0474074749702,1521.0955480503915,111.95185942457874,NA,NA,NA
2022_02_NE_PIT,2022,2,-3,40,1,2022,7,7,0,7,7,0,3,-13,1558.6842882981666,1537.3792335031562,86.30505479501039,NA,NA,NA
2022_02_NYJ_CLE,2022,2,6.5,38.5,1,2022,7,7,0,7,7,0,2,-15,1519.0858226668931,1336.5155601980744,247.57026246881878,NA,NA,NA
2022_02_SEA_SF,2022,2,8.5,40,1,2022,7,7,0,6,6,0,-9,1,1542.8667944840934,1544.7943893393208,63.072405144772574,NA,NA,NA
2022_02_TB_NO,2022,2,-2.5,44,1,2022,7,7,0,7,7,0,1,16,1598.798869099124,1615.8453446064761,47.95352449264783,NA,NA,NA
2022_02_WAS_DET,2022,2,-1,48.5,1,2022,7,7,0,7,7,0,-3,6,1359.0953381111967,1427.7064522850635,-3.611114173866781,NA,NA,NA
2022_02_MIN_PHI,2022,2,2.5,49.5,1,2022,8,8,0,8,8,0,3,16,1475.8751746204887,1521.862488351798,19.012686268690686,NA,NA,NA
2022_02_TEN_BUF,2022,2,10,47.5,1,2022,11,11,0,8,8,0,21,-1,1617.0877454569293,1572.824133898749,109.26361155818017,NA,NA,NA
2022_03_PIT_CLE,2022,3,4.5,38,1,2022,4,4,0,4,4,0,-1,-3,1502.9629982439528,1546.2500921424307,21.712906101522094,NA,NA,NA
2022_03_ATL_SEA,2022,3,1,43,1,2022,7,7,0,7,7,0,-20,-4,1536.5900762671497,1416.1772596103367,185.412816656813,NA,NA,NA
2022_03_BAL_NE,2022,3,-2.5,45.5,1,2022,7,7,0,7,7,0,3,-4,1549.8134296588921,1554.9322484385177,59.8811812203744,NA,NA,NA
2022_03_BUF_MIA,2022,3,-4,54,1,2022,7,7,0,6,6,0,4,34,1534.210707086844,1624.0426192787204,-24.831912191876427,NA,NA,NA
2022_03_CIN_NYJ,2022,3,-6.5,46,1,2022,7,7,0,7,7,0,1,-3,1352.6383846210147,1463.6713557445755,-46.032971123560856,NA,NA,NA
2022_03_DET_MIN,2022,3,6.5,52,1,2022,6,6,0,7,7,0,-17,9,1512.4091718615507,1369.199270589529,208.20990127202163,NA,NA,NA
2022_03_GB_TB,2022,3,1,41.5,1,2022,7,7,0,7,7,0,10,17,1627.2168599579559,1629.8724888943832,62.34437106357268,NA,NA,NA
2022_03_HOU_CHI,2022,3,3,40,1,2022,7,7,0,7,7,0,-17,-7,1481.8276617018357,1397.7148895399328,149.11277216190297,NA,NA,NA
2022_03_JAX_LAC,2022,3,6.5,46,1,2022,10,10,0,7,7,0,-3,24,1498.3172292053625,1317.0345452858558,246.28268391950678,NA,NA,NA
2022_03_KC_IND,2022,3,-4.5,51,1,2022,7,7,0,10,10,0,-24,3,1536.111041865883,1685.9208026231684,-84.8097607572854,NA,NA,NA
2022_03_LA_ARI,2022,3,-3.5,49,1,2022,7,7,0,7,7,0,6,4,1493.0777480903316,1630.4982096428805,-72.42046155254889,NA,NA,NA
2022_03_LV_TEN,2022,3,-1.5,45.5,1,2022,6,6,0,7,7,0,-34,-6,1565.869260076958,1494.8654667682465,136.00379330871147,NA,NA,NA
2022_03_NO_CAR,2022,3,-2,41,1,2022,7,7,0,7,7,0,-3,-10,1360.4550271937003,1587.4273537476442,-161.97232655394396,NA,NA,NA
2022_03_PHI_WAS,2022,3,-6,47,1,2022,7,7,0,6,6,0,-9,17,1417.6025198067314,1485.328491110736,-2.725971304004588,NA,NA,NA
2022_03_SF_DEN,2022,3,-1,44,1,2022,7,7,0,7,7,0,7,20,1426.3750873476756,1551.0711075562645,-59.696020208588834,NA,NA,NA
2022_03_DAL_NYG,2022,3,1,38.5,1,2022,8,8,0,8,8,0,3,3,1387.342442573072,1521.7313439931283,-69.3889014200563,NA,NA,NA
2022_04_MIA_CIN,2022,4,4,48.5,1,2022,4,4,0,4,4,0,15,2,1472.3541191522752,1544.9242124657978,-7.570093313522648,NA,NA,NA
2022_04_ARI_CAR,2022,4,1,44,1,2022,7,7,0,7,7,0,8,-8,1374.8062159753053,1485.1325037445185,-45.326287769213195,NA,NA,NA
2022_04_BUF_BAL,2022,4,-3,50,1,2022,7,7,0,7,7,0,11,-2,1566.6389019361466,1613.3291138997665,18.30978803638004,NA,NA,NA
2022_04_CHI_NYG,2022,4,3,39,1,2022,6,6,0,7,7,0,-7,3,1379.313478875769,1487.7812949045617,-43.46781602879264,NA,NA,NA
2022_04_CLE_ATL,2022,4,-1,48,1,2022,7,7,0,10,10,0,4,12,1431.0590055084476,1512.3388628986904,-16.279857390242796,NA,NA,NA
2022_04_DEN_LV,2022,4,2.5,45.5,1,2022,7,7,0,7,7,0,-2,1,1488.591565944119,1438.0765662393583,115.51499970476084,NA,NA,NA
2022_04_JAX_PHI,2022,4,6.5,44,1,2022,7,7,0,7,7,0,16,28,1495.2500329595669,1333.1341508640996,227.1158820954672,NA,NA,NA
2022_04_KC_TB,2022,4,1,46.5,1,2022,7,7,0,7,7,0,-2,-3,1615.4414594627908,1673.5271365631208,6.914322899669969,NA,NA,NA
2022_04_LAC_HOU,2022,4,-5.5,45,1,2022,7,7,0,7,7,0,-3,-28,1391.7612563372068,1482.2176236271187,-25.456367289911896,NA,NA,NA
2022_04_MIN_NO,2022,4,-4,42,1,2022,7,7,0,7,7,0,-8,4,1573.0761649660392,1517.0438281047936,121.03233686124554,NA,NA,NA
2022_04_NE_GB,2022,4,10,40.5,1,2022,7,7,0,7,7,0,2,-11,1641.6478893895483,1538.1067761612633,168.54111322828498,NA,NA,NA
2022_04_NYJ_PIT,2022,4,3,41,1,2022,10,10,0,7,7,0,-12,-15,1536.8742274876931,1343.955621213315,257.91860627437813,NA,NA,NA
2022_04_SEA_DET,2022,4,3,48.5,1,2022,7,7,0,7,7,0,-4,-4,1364.5646143462861,1521.7083303690388,-92.14371602275264,NA,NA,NA
2022_04_TEN_IND,2022,4,4.5,43,1,2022,7,7,0,7,7,0,3,2,1548.5047079259305,1572.1431609010854,41.361547024845095,NA,NA,NA
2022_04_WAS_DAL,2022,4,3,40.5,1,2022,6,6,0,7,7,0,7,-16,1529.7603076904313,1407.6809779579005,187.07932973253082,NA,NA,NA
2022_04_LA_SF,2022,4,1,42,1,2022,8,8,0,8,8,0,-1,8,1539.3696286645818,1638.4434539886936,-34.073825324111795,NA,NA,NA
2022_05_IND_DEN,2022,5,3.5,42,1,2022,4,4,0,4,4,0,-9,-7,1431.2840303684648,1537.3198192164834,-41.03578884801868,NA,NA,NA
2022_05_ATL_TB,2022,5,10.5,46,1,2022,7,7,0,7,7,0,-10,3,1605.2424755208747,1441.5272348394365,228.71524068143822,NA,NA,NA
2022_05_CHI_MIN,2022,5,10,44,1,2022,7,7,0,7,7,0,3,-8,1530.3930228967652,1476.5366776633832,118.85634523338194,NA,NA,NA
2022_05_CIN_BAL,2022,5,3,47.5,1,2022,7,7,0,10,10,0,-3,12,1556.112391204314,1482.571969479637,138.54042172467712,NA,NA,NA
2022_05_DAL_LA,2022,5,5.5,42,1,2022,6,6,0,7,7,0,-15,15,1627.4658626711762,1534.84211233351,157.62375033766625,NA,NA,NA
2022_05_DET_NE,2022,5,3,46.5,1,2022,7,7,0,7,7,0,-3,-3,1532.60996590589,1357.1562443551993,240.45372155069072,NA,NA,NA
2022_05_HOU_JAX,2022,5,7,44,1,2022,7,7,0,7,7,0,-8,-10,1328.8756527403675,1382.4926411664749,11.383011573892645,NA,NA,NA
2022_05_LAC_CLE,2022,5,-1,47,1,2022,7,7,0,7,7,0,-3,10,1501.8706335677016,1491.4862387978505,75.38439476985104,NA,NA,NA
2022_05_MIA_NYJ,2022,5,-3,46,1,2022,7,7,0,10,10,0,4,-12,1360.2612465064467,1534.7063621384361,-109.44511563198944,NA,NA,NA
2022_05_NYG_GB,2022,5,8.5,42,1,2022,7,7,0,7,7,0,3,8,1647.1446996449215,1390.5580961169476,321.5866035279739,NA,NA,NA
2022_05_PHI_ARI,2022,5,-5.5,48.5,1,2022,7,7,0,7,7,0,10,8,1493.8352595415706,1499.508531083299,59.326728458271646,NA,NA,NA
2022_05_PIT_BUF,2022,5,14,44,1,2022,7,7,0,7,7,0,3,-4,1623.855624631599,1520.5686021945614,168.28702243703765,NA,NA,NA
2022_05_SEA_NO,2022,5,5.5,45.5,1,2022,7,7,0,7,7,0,-3,3,1559.7269701740677,1529.1167003601256,95.61026981394207,NA,NA,NA
2022_05_SF_CAR,2022,5,-6,40,1,2022,7,7,0,6,6,0,-10,15,1366.1034601782533,1550.3472199820992,-119.24375980384593,NA,NA,NA
2022_05_TEN_WAS,2022,5,-1,43,1,2022,7,7,0,7,7,0,-15,7,1402.5991733148219,1583.3280496105324,-115.7288762957105,NA,NA,NA
2022_05_LV_KC,2022,5,7.5,51.5,1,2022,8,8,0,8,8,0,10,9,1683.726120505037,1495.3841018150126,253.34201869002436,NA,NA,NA
2022_06_WAS_CHI,2022,6,-1,38.5,1,2022,4,4,0,4,4,0,-7,-4,1469.8301515115065,1395.8121589116631,139.0179925998434,NA,NA,NA
2022_06_ARI_SEA,2022,6,-2.5,50,1,2022,7,7,0,7,7,0,-7,-3,1521.8011612208313,1482.1441038691212,104.65705735171014,NA,NA,NA
