game_id,season,week,home_win,prob_book,p_model_oof,book_id,edge,side,off_flag_003,off_flag_005,off_flag_007,abs_edge,loss_book,loss_model,loss_delta
2023_10_CLE_BAL,2023,10,0,0.5379008746355685,0.6341660022735596,market_proxy,0.09626512763799111,1,1,1,1,0.09626512763799111,0.7719758538486045,1.0055756065938484,-0.23359975274524392
2023_10_HOU_CIN,2023,10,0,0.5379008746355685,0.49568605422973633,market_proxy,-0.04221482040583213,-1,1,0,0,0.04221482040583213,0.7719758538486045,0.6845562965632667,0.08741955728533779
2023_10_SF_JAX,2023,10,0,0.5379008746355685,0.5066301822662354,market_proxy,-0.03127069236933311,-1,1,0,0,0.03127069236933311,0.7719758538486045,0.7064962487608731,0.06547960508773132
2023_10_NO_MIN,2023,10,1,0.5379008746355685,0.4677744209766388,market_proxy,-0.07012645365892967,-1,1,1,1,0.07012645365892967,0.6200809836853581,0.7597691057271194,-0.1396881220417613
2023_10_GB_PIT,2023,10,1,0.5379008746355685,0.5600218176841736,market_proxy,0.022120943048605124,1,0,0,0,0.022120943048605124,0.6200809836853581,0.5797795358615591,0.040301447823799075
2023_10_TEN_TB,2023,10,1,0.5379008746355685,0.551876962184906,market_proxy,0.013976087549337546,1,0,0,0,0.013976087549337546,0.6200809836853581,0.5944301521422949,0.025650831543063246
2023_10_ATL_ARI,2023,10,1,0.5379008746355685,0.5260176658630371,market_proxy,-0.01188320877253135,-1,0,0,0,0.01188320877253135,0.6200809836853581,0.6424204815174553,-0.02233949783209721
2023_10_DET_LAC,2023,10,0,0.5379008746355685,0.4770973920822144,market_proxy,-0.06080348255335405,-1,1,1,0,0.06080348255335405,0.7719758538486045,0.648360050388392,0.1236158034602125
2023_10_NYG_DAL,2023,10,1,0.5379008746355685,0.8252989053726196,market_proxy,0.28739803073705117,1,1,1,1,0.28739803073705117,0.6200809836853581,0.1920096487231402,0.42807133496221794
2023_10_WAS_SEA,2023,10,1,0.5379008746355685,0.698418915271759,market_proxy,0.16051804063619057,1,1,1,1,0.16051804063619057,0.6200809836853581,0.35893619110105207,0.26114479258430606
2023_10_NYJ_LV,2023,10,1,0.5379008746355685,0.5042247176170349,market_proxy,-0.03367615701853355,-1,1,0,0,0.03367615701853355,0.6200809836853581,0.6847332419927297,-0.06465225830737154
2023_10_DEN_BUF,2023,10,0,0.5379008746355685,0.5502060055732727,market_proxy,0.012305130937704245,1,0,0,0,0.012305130937704245,0.7719758538486045,0.7989655911985074,-0.026989737349902954
2023_11_CIN_BAL,2023,11,1,0.5379008746355685,0.583927571773529,market_proxy,0.04602669713796059,1,1,0,0,0.04602669713796059,0.6200809836853581,0.5379783247808801,0.08210265890447799
2023_11_DAL_CAR,2023,11,0,0.5379008746355685,0.25096115469932556,market_proxy,-0.2869397199362429,-1,1,1,1,0.2869397199362429,0.7719758538486045,0.2889644339250049,0.4830114199235995
2023_11_PIT_CLE,2023,11,1,0.5379008746355685,0.5139303207397461,market_proxy,-0.023970553895822366,-1,0,0,0,0.023970553895822366,0.6200809836853581,0.6656675854795737,-0.04558660179421559
2023_11_CHI_DET,2023,11,1,0.5379008746355685,0.781977653503418,market_proxy,0.2440767788678495,1,1,1,1,0.2440767788678495,0.6200809836853581,0.24592911492771571,0.3741518687576424
2023_11_LAC_GB,2023,11,1,0.5379008746355685,0.4836108982563019,market_proxy,-0.05428997637926658,-1,1,1,0,0.05428997637926658,0.6200809836853581,0.7264746248124178,-0.10639364112705962
2023_11_ARI_HOU,2023,11,1,0.5379008746355685,0.6537830829620361,market_proxy,0.11588220832646767,1,1,1,1,0.11588220832646767,0.6200809836853581,0.4249796599701414,0.1951013237152167
2023_11_TEN_JAX,2023,11,1,0.5379008746355685,0.6327085494995117,market_proxy,0.09480767486394326,1,1,1,1,0.09480767486394326,0.6200809836853581,0.45774539019811666,0.16233559348724147
2023_11_LV_MIA,2023,11,1,0.5379008746355685,0.833504855632782,market_proxy,0.2956039809972135,1,1,1,1,0.2956039809972135,0.6200809836853581,0.18211575121403753,0.4379652324713206
2023_11_NYG_WAS,2023,11,0,0.5379008746355685,0.7086295485496521,market_proxy,0.17072867391408364,1,1,1,1,0.17072867391408364,0.7719758538486045,1.2331597923860798,-0.4611839385374753
2023_11_TB_SF,2023,11,1,0.5379008746355685,0.8273334503173828,market_proxy,0.28943257568181435,1,1,1,1,0.28943257568181435,0.6200809836853581,0.18954746048677254,0.4305335231985856
2023_11_NYJ_BUF,2023,11,1,0.5379008746355685,0.55008465051651,market_proxy,0.01218377588094155,1,0,0,0,0.01218377588094155,0.6200809836853581,0.5976831025685357,0.022397881116822393
2023_11_SEA_LA,2023,11,1,0.5379008746355685,0.5074678659439087,market_proxy,-0.03043300869165977,-1,1,0,0,0.03043300869165977,0.6200809836853581,0.6783218884080109,-0.05824090472265275
2023_11_MIN_DEN,2023,11,1,0.5379008746355685,0.4608152508735657,market_proxy,-0.07708562376200279,-1,1,1,1,0.07708562376200279,0.6200809836853581,0.7747580736343187,-0.15467708994896057
2023_11_PHI_KC,2023,11,0,0.5379008746355685,0.6090631484985352,market_proxy,0.0711622738629667,1,1,1,1,0.0711622738629667,0.7719758538486045,0.9392092371514693,-0.16723338330286486
2023_12_GB_DET,2023,12,0,0.5379008746355685,0.7414846420288086,market_proxy,0.20358376739324013,1,1,1,1,0.20358376739324013,0.7719758538486045,1.3528001749176513,-0.5808243210690468
2023_12_WAS_DAL,2023,12,1,0.5379008746355685,0.8396886587142944,market_proxy,0.301787784078726,1,1,1,1,0.301787784078726,0.6200809836853581,0.17472410023813098,0.4453568834472271
2023_12_SF_SEA,2023,12,0,0.5379008746355685,0.184121236205101,market_proxy,-0.35377963843046745,-1,1,1,1,0.35377963843046745,0.7719758538486045,0.2034895088369686,0.5684863450116359
2023_12_MIA_NYJ,2023,12,0,0.5379008746355685,0.21594561636447904,market_proxy,-0.3219552582710894,-1,1,1,1,0.3219552582710894,0.7719758538486045,0.2432768941554581,0.5286989596931464
2023_12_NO_ATL,2023,12,1,0.5379008746355685,0.464690625667572,market_proxy,-0.07321024896799644,-1,1,1,1,0.07321024896799644,0.6200809836853581,0.7663834159641177,-0.1463024322787596
2023_12_PIT_CIN,2023,12,0,0.5379008746355685,0.5001170635223389,market_proxy,-0.03778381111322959,-1,1,0,0,0.03778381111322959,0.7719758538486045,0.6933813350166382,0.07859451883196622
2023_12_JAX_HOU,2023,12,0,0.5379008746355685,0.5215234160423279,market_proxy,-0.01637745859324058,-1,0,0,0,0.01637745859324058,0.7719758538486045,0.737148005634153,0.03482784821445151
2023_12_TB_IND,2023,12,1,0.5379008746355685,0.5305697321891785,market_proxy,-0.007331142446389993,-1,0,0,0,0.007331142446389993,0.6200809836853581,0.6338038834039414,-0.013722899718583315
2023_12_NE_NYG,2023,12,1,0.5379008746355685,0.3582850396633148,market_proxy,-0.17961583497225364,-1,1,1,1,0.17961583497225364,0.6200809836853581,1.0264264092037947,-0.40634542551843655
2023_12_CAR_TEN,2023,12,1,0.5379008746355685,0.5561610460281372,market_proxy,0.018260171392568747,1,0,0,0,0.018260171392568747,0.6200809836853581,0.5866973755426014,0.03338360814275676
2023_12_LA_ARI,2023,12,0,0.5379008746355685,0.4353453516960144,market_proxy,-0.10255552293955406,-1,1,1,1,0.10255552293955406,0.7719758538486045,0.5715409766600574,0.20043487718854702
2023_12_CLE_DEN,2023,12,1,0.5379008746355685,0.47826552391052246,market_proxy,-0.059635350725046,-1,1,1,0,0.059635350725046,0.6200809836853581,0.7375892113652224,-0.11750822767986424
2023_12_KC_LV,2023,12,0,0.5379008746355685,0.3229556381702423,market_proxy,-0.21494523646532615,-1,1,1,1,0.21494523646532615,0.7719758538486045,0.39001848114169263,0.3819573727069118
2023_12_BUF_PHI,2023,12,1,0.5379008746355685,0.5503278970718384,market_proxy,0.012427022436269919,1,0,0,0,0.012427022436269919,0.6200809836853581,0.5972410019039742,0.02283998178138391
2023_12_BAL_LAC,2023,12,0,0.5379008746355685,0.4723023176193238,market_proxy,-0.06559855701624467,-1,1,1,0,0.06559855701624467,0.7719758538486045,0.6392317305061093,0.1327441233424952
2023_12_CHI_MIN,2023,12,0,0.5379008746355685,0.5653758645057678,market_proxy,0.027474989870199362,1,0,0,0,0.027474989870199362,0.7719758538486045,0.8332736777403988,-0.06129782389179439
2023_13_SEA_DAL,2023,13,1,0.5379008746355685,0.8377912640571594,market_proxy,0.29989038942159096,1,1,1,1,0.29989038942159096,0.6200809836853581,0.17698629776496144,0.4430946859203967
2023_13_DEN_HOU,2023,13,1,0.5379008746355685,0.4830459058284759,market_proxy,-0.05485496880709256,-1,1,1,0,0.05485496880709256,0.6200809836853581,0.7276435867227373,-0.10756260303737919
2023_13_LAC_NE,2023,13,0,0.5379008746355685,0.28853896260261536,market_proxy,-0.2493619120329531,-1,1,1,1,0.2493619120329531,0.7719758538486045,0.3404346241640697,0.43154122968453473
2023_13_DET_NO,2023,13,0,0.5379008746355685,0.5087023377418518,market_proxy,-0.029198536893716653,-1,0,0,0,0.029198536893716653,0.7719758538486045,0.7107050980965913,0.06127075575201313
2023_13_ATL_NYJ,2023,13,0,0.5379008746355685,0.439753532409668,market_proxy,-0.09814734222590044,-1,1,1,1,0.09814734222590044,0.7719758538486045,0.5793784713806259,0.19259738246797853
2023_13_ARI_PIT,2023,13,0,0.5379008746355685,0.4965703189373016,market_proxy,-0.04133055569826688,-1,1,0,0,0.04133055569826688,0.7719758538486045,0.6863112368297547,0.08566461701884975
2023_13_IND_TEN,2023,13,0,0.5379008746355685,0.5252718329429626,market_proxy,-0.012629041692605814,-1,0,0,0,0.012629041692605814,0.7719758538486045,0.7450129186420492,0.02696293520655524
2023_13_MIA_WAS,2023,13,0,0.5379008746355685,0.2118341326713562,market_proxy,-0.32606674196421226,-1,1,1,1,0.32606674196421226,0.7719758538486045,0.23804671974068067,0.5339291341079238
2023_13_CAR_TB,2023,13,1,0.5379008746355685,0.6022977828979492,market_proxy,0.06439690826238076,1,1,1,0,0.06439690826238076,0.6200809836853581,0.5070032999985938,0.1130776836867643
2023_13_CLE_LA,2023,13,1,0.5379008746355685,0.5452390313148499,market_proxy,0.0073381566792813935,1,0,0,0,0.0073381566792813935,0.6200809836853581,0.6065309909026527,0.013549992782705411
2023_13_SF_PHI,2023,13,0,0.5379008746355685,0.4815184473991394,market_proxy,-0.056382427236429056,-1,1,1,0,0.056382427236429056,0.7719758538486045,0.65685083034305,0.11512502350555442
2023_13_KC_GB,2023,13,1,0.5379008746355685,0.24617014825344088,market_proxy,-0.2917307263821276,-1,1,1,1,0.2917307263821276,0.6200809836853581,1.4017323225691818,-0.7816513388838237
2023_13_CIN_JAX,2023,13,0,0.5379008746355685,0.7333439588546753,market_proxy,0.19544308421910683,1,1,1,1,0.19544308421910683,0.7719758538486045,1.321795686481213,-0.5498198326326086
2023_14_NE_PIT,2023,14,0,0.5379008746355685,0.6892101168632507,market_proxy,0.15130924222768227,1,1,1,1,0.15130924222768227,0.7719758538486045,1.1686382120585015,-0.39666235820989704
2023_14_TB_ATL,2023,14,0,0.5379008746355685,0.5305697321891785,market_proxy,-0.007331142446389993,-1,0,0,0,0.007331142446389993,0.7719758538486045,0.7562355157292525,0.015740338119351938
2023_14_LA_BAL,2023,14,1,0.5379008746355685,0.7208755016326904,market_proxy,0.18297462699712197,1,1,1,1,0.18297462699712197,0.6200809836853581,0.3272888311804034,0.2927921525049547
2023_14_DET_CHI,2023,14,1,0.5379008746355685,0.4443451762199402,market_proxy,-0.09355569841562827,-1,1,1,1,0.09355569841562827,0.6200809836853581,0.8111535946685722,-0.19107261098321404
2023_14_IND_CIN,2023,14,1,0.5379008746355685,0.5541959404945374,market_proxy,0.016295065858968893,1,0,0,0,0.016295065858968893,0.6200809836853581,0.5902369715628776,0.029844012122480557
2023_14_JAX_CLE,2023,14,1,0.5379008746355685,0.5424680709838867,market_proxy,0.004567196348318259,1,0,0,0,0.004567196348318259,0.6200809836853581,0.6116260506288064,0.008454933056551761
2023_14_CAR_NO,2023,14,1,0.5379008746355685,0.6533782482147217,market_proxy,0.11547737357915322,1,1,1,1,0.11547737357915322,0.6200809836853581,0.4255990705212378,0.19448191316412033
2023_14_HOU_NYJ,2023,14,1,0.5379008746355685,0.5008882284164429,market_proxy,-0.03701264621912559,-1,1,0,0,0.03701264621912559,0.6200809836853581,0.6913722997602718,-0.07129131607491368
2023_14_MIN_LV,2023,14,0,0.5379008746355685,0.49508118629455566,market_proxy,-0.042819688341012796,-1,1,0,0,0.042819688341012796,0.7719758538486045,0.6833576275705595,0.08861822627804494
2023_14_SEA_SF,2023,14,1,0.5379008746355685,0.8439045548439026,market_proxy,0.30600368020833413,1,1,1,1,0.30600368020833413,0.6200809836853581,0.16971587745880093,0.45036510622655723
2023_14_BUF_KC,2023,14,0,0.5379008746355685,0.5586572289466858,market_proxy,0.02075635431111733,1,0,0,0,0.02075635431111733,0.7719758538486045,0.8179334468200495,-0.04595759297144508
2023_14_DEN_LAC,2023,14,0,0.5379008746355685,0.5861934423446655,market_proxy,0.04829256770909707,1,1,0,0,0.04829256770909707,0.7719758538486045,0.8823566663933282,-0.11038081254472376
2023_14_PHI_DAL,2023,14,1,0.5379008746355685,0.557283341884613,market_proxy,0.019382467249044577,1,0,0,0,0.019382467249044577,0.6200809836853581,0.584681475604123,0.035399508081235154
2023_14_TEN_MIA,2023,14,0,0.5379008746355685,0.8345103859901428,market_proxy,0.29660951135457436,1,1,1,1,0.29660951135457436,0.7719758538486045,1.7988468413616603,-1.026870987513056
2023_14_GB_NYG,2023,14,1,0.5379008746355685,0.19684380292892456,market_proxy,-0.3410570717066439,-1,1,1,1,0.3410570717066439,0.6200809836853581,1.625344743271959,-1.005263759586601
2023_15_LAC_LV,2023,15,1,0.5379008746355685,0.4981151521205902,market_proxy,-0.03978572251497825,-1,1,0,0,0.03978572251497825,0.6200809836853581,0.6969239995290138,-0.07684301584365572
2023_15_MIN_CIN,2023,15,1,0.5379008746355685,0.5069072842597961,market_proxy,-0.030993590375772317,-1,1,0,0,0.030993590375772317,0.6200809836853581,0.6794271633963991,-0.05934617971104095
2023_15_PIT_IND,2023,15,1,0.5379008746355685,0.5074678659439087,market_proxy,-0.03043300869165977,-1,1,0,0,0.03043300869165977,0.6200809836853581,0.6783218884080109,-0.05824090472265275
2023_15_DEN_DET,2023,15,1,0.5379008746355685,0.5790622234344482,market_proxy,0.04116134879887978,1,1,0,0,0.04116134879887978,0.6200809836853581,0.546345340111728,0.07373564357363016
2023_15_ATL_CAR,2023,15,1,0.5379008746355685,0.4353453516960144,market_proxy,-0.10255552293955406,-1,1,1,1,0.10255552293955406,0.6200809836853581,0.8316156509299797,-0.21153466724462155
2023_15_CHI_CLE,2023,15,1,0.5379008746355685,0.6006428599357605,market_proxy,0.06274198530019204,1,1,1,0,0.06274198530019204,0.6200809836853581,0.5097547641146408,0.11032621957071731
2023_15_TB_GB,2023,15,0,0.5379008746355685,0.6062818169593811,market_proxy,0.06838094232381264,1,1,1,0,0.06838094232381264,0.7719758538486045,0.9321198970833982,-0.1601440432347937
2023_15_NYJ_MIA,2023,15,1,0.5379008746355685,0.6514814496040344,market_proxy,0.11358057496846596,1,1,1,1,0.11358057496846596,0.6200809836853581,0.42850635618556676,0.19157462749979137
2023_15_KC_NE,2023,15,0,0.5379008746355685,0.2372726649045944,market_proxy,-0.30062820973097404,-1,1,1,1,0.30062820973097404,0.7719758538486045,0.270854670549359,0.5011211832992455
2023_15_NYG_NO,2023,15,1,0.5379008746355685,0.6754243969917297,market_proxy,0.13752352235616128,1,1,1,1,0.13752352235616128,0.6200809836853581,0.3924140493974112,0.22766693428794693
2023_15_HOU_TEN,2023,15,0,0.5379008746355685,0.5752036571502686,market_proxy,0.037302782514700095,1,1,0,0,0.037302782514700095,0.7719758538486045,0.8561454182022683,-0.08416956435366385
2023_15_SF_ARI,2023,15,0,0.5379008746355685,0.34203195571899414,market_proxy,-0.19586891891657432,-1,1,1,1,0.19586891891657432,0.7719758538486045,0.41859891375861735,0.3533769400899871
2023_15_WAS_LA,2023,15,1,0.5379008746355685,0.6785483360290527,market_proxy,0.14064746139348427,1,1,1,1,0.14064746139348427,0.6200809836853581,0.38779956270291516,0.23228142098244298
2023_15_DAL_BUF,2023,15,1,0.5379008746355685,0.5392274856567383,market_proxy,0.0013266110211698212,1,0,0,0,0.0013266110211698212,0.6200809836853581,0.6176177458005401,0.002463237884818059
2023_15_BAL_JAX,2023,15,0,0.5379008746355685,0.4350094795227051,market_proxy,-0.10289139511286338,-1,1,1,1,0.10289139511286338,0.7719758538486045,0.5709463258927391,0.20102952795586537
2023_15_PHI_SEA,2023,15,1,0.5379008746355685,0.22713790833950043,market_proxy,-0.31076296629606803,-1,1,1,1,0.31076296629606803,0.6200809836853581,1.4821979202451065,-0.8621169365597484
2023_16_NO_LA,2023,16,1,0.5379008746355685,0.6158677935600281,market_proxy,0.07796691892445962,1,1,1,1,0.07796691892445962,0.6200809836853581,0.4847229593270767,0.13535802435828143
2023_16_CIN_PIT,2023,16,1,0.5379008746355685,0.4821063578128814,market_proxy,-0.055794516822687046,-1,1,1,0,0.055794516822687046,0.6200809836853581,0.7295905299104087,-0.1095095462250506
2023_16_BUF_LAC,2023,16,0,0.5379008746355685,0.2032937258481979,market_proxy,-0.3346071487873705,-1,1,1,1,0.3346071487873705,0.7719758538486045,0.2272692074519769,0.5447066463966276
2023_16_IND_ATL,2023,16,1,0.5379008746355685,0.4830459058284759,market_proxy,-0.05485496880709256,-1,1,1,0,0.05485496880709256,0.6200809836853581,0.7276435867227373,-0.10756260303737919
2023_16_GB_CAR,2023,16,0,0.5379008746355685,0.4644330441951752,market_proxy,-0.07346783044039323,-1,1,1,1,0.07346783044039323,0.7719758538486045,0.624429362727776,0.1475464911208284
2023_16_CLE_HOU,2023,16,0,0.5379008746355685,0.4545481503009796,market_proxy,-0.08335272433458885,-1,1,1,1,0.08335272433458885,0.7719758538486045,0.606140745800991,0.16583510804761348
2023_16_DET_MIN,2023,16,0,0.5379008746355685,0.46131184697151184,market_proxy,-0.07658902766405662,-1,1,1,1,0.07658902766405662,0.7719758538486045,0.6186184413167771,0.15335741253182733
2023_16_WAS_NYJ,2023,16,1,0.5379008746355685,0.4863792359828949,market_proxy,-0.05152163865267356,-1,1,1,0,0.05152163865267356,0.6200809836853581,0.7207666384212924,-0.10068565473593427
2023_16_SEA_TEN,2023,16,0,0.5379008746355685,0.4821063578128814,market_proxy,-0.055794516822687046,-1,1,1,0,0.055794516822687046,0.7719758538486045,0.6579853817675964,0.1139904720810081
2023_16_JAX_TB,2023,16,1,0.5379008746355685,0.5621346831321716,market_proxy,0.02423380849660317,1,0,0,0,0.02423380849660317,0.6200809836853581,0.5760138080984756,0.04406717558688256
2023_16_ARI_CHI,2023,16,1,0.5379008746355685,0.6322908401489258,market_proxy,0.09438996551335732,1,1,1,1,0.09438996551335732,0.6200809836853581,0.4584058005812137,0.16167518310414442
2023_16_DAL_MIA,2023,16,1,0.5379008746355685,0.5044247508049011,market_proxy,-0.03347612383066734,-1,1,0,0,0.03347612383066734,0.6200809836853581,0.6843366062996546,-0.06425562261429651
2023_16_NE_DEN,2023,16,0,0.5379008746355685,0.6909864544868469,market_proxy,0.15308557985127846,1,1,1,1,0.15308557985127846,0.7719758538486045,1.174370166433042,-0.4023943125844375
2023_16_LV_KC,2023,16,0,0.5379008746355685,0.7570052146911621,market_proxy,0.21910434005559365,1,1,1,1,0.21910434005559365,0.7719758538486045,1.4147152955062618,-0.6427394416576574
2023_16_NYG_PHI,2023,16,1,0.5379008746355685,0.8326556086540222,market_proxy,0.29475473401845376,1,1,1,1,0.29475473401845376,0.6200809836853581,0.18313515729227176,0.4369458263930864
2023_16_BAL_SF,2023,16,0,0.5379008746355685,0.6795819997787476,market_proxy,0.1416811251431791,1,1,1,1,0.1416811251431791,0.7719758538486045,1.1381288849001645,-0.36615303105156005
2023_17_NYJ_CLE,2023,17,1,0.5379008746355685,0.678748369216919,market_proxy,0.14084749458135049,1,1,1,1,0.14084749458135049,0.6200809836853581,0.38750481036388523,0.2325761733214729
2023_17_DET_DAL,2023,17,1,0.5379008746355685,0.6047355532646179,market_proxy,0.06683467862904946,1,1,1,0,0.06683467862904946,0.6200809836853581,0.5029640185501935,0.11711696513516467
2023_17_MIA_BAL,2023,17,1,0.5379008746355685,0.555846631526947,market_proxy,0.01794575689137856,1,0,0,0,0.01794575689137856,0.6200809836853581,0.5872628653605495,0.03281811832480863
2023_17_NE_BUF,2023,17,1,0.5379008746355685,0.8047417402267456,market_proxy,0.26684086559117715,1,1,1,1,0.26684086559117715,0.6200809836853581,0.21723387263129396,0.4028471110540642
2023_17_ATL_CHI,2023,17,1,0.5379008746355685,0.5263637900352478,market_proxy,-0.011537084600320657,-1,0,0,0,0.011537084600320657,0.6200809836853581,0.6417626892639884,-0.02168170557863025
2023_17_TEN_HOU,2023,17,1,0.5379008746355685,0.5921096205711365,market_proxy,0.054208745935568015,1,1,1,0,0.054208745935568015,0.6200809836853581,0.5240634913562817,0.09601749232907641
2023_17_LV_IND,2023,17,1,0.5379008746355685,0.46545857191085815,market_proxy,-0.0724423027247103,-1,1,1,1,0.0724423027247103,0.6200809836853581,0.764732183194636,-0.14465119950927785
2023_17_CAR_JAX,2023,17,1,0.5379008746355685,0.5653758645057678,market_proxy,0.027474989870199362,1,0,0,0,0.027474989870199362,0.6200809836853581,0.5702645221014734,0.04981646158388475
2023_17_LA_NYG,2023,17,0,0.5379008746355685,0.19716915488243103,market_proxy,-0.34073171975313743,-1,1,1,1,0.34073171975313743,0.7719758538486045,0.21961124087781667,0.5523646129707878
2023_17_ARI_PHI,2023,17,0,0.5379008746355685,0.8350483775138855,market_proxy,0.29714750287831704,1,1,1,1,0.29714750287831704,0.7719758538486045,1.8021030451260676,-1.030127191277463
2023_17_NO_TB,2023,17,0,0.5379008746355685,0.5395038723945618,market_proxy,0.0016029977589933075,1,0,0,0,0.0016029977589933075,0.7719758538486045,0.775450832430844,-0.003474978582239552
2023_17_SF_WAS,2023,17,0,0.5379008746355685,0.29654961824417114,market_proxy,-0.24135125639139732,-1,1,1,1,0.24135125639139732,0.7719758538486045,0.35175793546828255,0.4202179183803219
2023_17_PIT_SEA,2023,17,0,0.5379008746355685,0.5734520554542542,market_proxy,0.03555118081868569,1,1,0,0,0.03555118081868569,0.7719758538486045,0.8520305044275893,-0.08005465057898487
2023_17_LAC_DEN,2023,17,1,0.5379008746355685,0.5074678659439087,market_proxy,-0.03043300869165977,-1,1,0,0,0.03043300869165977,0.6200809836853581,0.6783218884080109,-0.05824090472265275
2023_17_CIN_KC,2023,17,1,0.5379008746355685,0.7598862051963806,market_proxy,0.22198533056081216,1,1,1,1,0.22198533056081216,0.6200809836853581,0.27458658691717885,0.3454943967681793
2023_17_GB_MIN,2023,17,0,0.5379008746355685,0.4900864064693451,market_proxy,-0.04781446816622337,-1,1,0,0,0.04781446816622337,0.7719758538486045,0.6735139920674053,0.0984618617811992
2023_18_PIT_BAL,2023,18,0,0.5379008746355685,0.4652915894985199,market_proxy,-0.07260928513704856,-1,1,1,1,0.07260928513704856,0.7719758538486045,0.6260337077674273,0.14594214608117717
2023_18_HOU_IND,2023,18,0,0.5379008746355685,0.5140394568443298,market_proxy,-0.023861417791238626,-1,0,0,0,0.023861417791238626,0.7719758538486045,0.7216278452999693,0.05034800854863519
2023_18_TB_CAR,2023,18,0,0.5379008746355685,0.2990330457687378,market_proxy,-0.23886782886683067,-1,1,1,1,0.23886782886683067,0.7719758538486045,0.3552945339556295,0.41668131989297497
2023_18_CLE_CIN,2023,18,1,0.5379008746355685,0.65297698974609375,market_proxy,0.11507611511052529,1,1,1,1,0.11507611511052529,0.6200809836853581,0.42621338808140374,0.1938675956039544
2023_18_MIN_DET,2023,18,1,0.5379008746355685,0.5191982388496399,market_proxy,-0.018702635785928567,-1,0,0,0,0.018702635785928567,0.6200809836853581,0.655469505644158,-0.03538852195879982
2023_18_NYJ_NE,2023,18,0,0.5379008746355685,0.5202633142471313,market_proxy,-0.017637560388437112,-1,0,0,0,0.017637560388437112,0.7719758538486045,0.7345178969487027,0.03745795689990172
2023_18_ATL_NO,2023,18,1,0.5379008746355685,0.5893524885177612,market_proxy,0.05145161388219277,1,1,1,0,0.05145161388219277,0.6200809836853581,0.5287308218398761,0.09135016184548206
2023_18_JAX_TEN,2023,18,1,0.5379008746355685,0.4790745079517365,market_proxy,-0.058826366683831954,-1,1,1,0,0.058826366683831954,0.6200809836853581,0.735899144707923,-0.11581816102256481
2023_18_SEA_ARI,2023,18,0,0.5379008746355685,0.4585797190666199,market_proxy,-0.07932115556894859,-1,1,1,1,0.07932115556894859,0.7719758538486045,0.6135594423384599,0.15841641151014452
2023_18_CHI_GB,2023,18,1,0.5379008746355685,0.5387232303619385,market_proxy,8.223557263700165e-4,1,0,0,0,8.223557263700165e-4,0.6200809836853581,0.6185533272220062,0.0015276564633519563
2023_18_KC_LAC,2023,18,0,0.5379008746355685,0.4445706903934479,market_proxy,-0.09333018424212058,-1,1,1,1,0.09333018424212058,0.7719758538486045,0.5880139334338617,0.1839619204147428
2023_18_DEN_LV,2023,18,1,0.5379008746355685,0.48224881291389465,market_proxy,-0.05565206172167381,-1,1,1,0,0.05565206172167381,0.6200809836853581,0.7292950887568302,-0.10921410507147211
2023_18_PHI_NYG,2023,18,1,0.5379008746355685,0.2583751380443573,market_proxy,-0.27952573659121116,-1,1,1,1,0.27952573659121116,0.6200809836853581,1.3533427267012674,-0.7332617430159093
2023_18_LA_SF,2023,18,0,0.5379008746355685,0.6833709478378296,market_proxy,0.14547007320226113,1,1,1,1,0.14547007320226113,0.7719758538486045,1.150024372756655,-0.3780485189080506
2023_18_DAL_WAS,2023,18,0,0.5379008746355685,0.21509034931659696,market_proxy,-0.3228105253189715,-1,1,1,1,0.3228105253189715,0.7719758538486045,0.2421866624944527,0.5297891913541517
2023_18_BUF_MIA,2023,18,0,0.5379008746355685,0.4182058572769165,market_proxy,-0.11969501735865196,-1,1,1,1,0.11969501735865196,0.7719758538486045,0.5416386004810234,0.23033725336758104
2023_19_CLE_HOU,2023,19,1,0.5379008746355685,0.47025901079177856,market_proxy,-0.0676418638437899,-1,1,1,0,0.0676418638437899,0.6200809836853581,0.7544716492795754,-0.1343906655942173
2023_19_MIA_KC,2023,19,1,0.5379008746355685,0.6612783670425415,market_proxy,0.12337749240697304,1,1,1,1,0.12337749240697304,0.6200809836853581,0.41358039761061344,0.2065005860747447
2023_19_GB_DAL,2023,19,0,0.5379008746355685,0.7357591986656189,market_proxy,0.19785832403005044,1,1,1,1,0.19785832403005044,0.7719758538486045,1.3308944653036066,-0.5589186114550021
2023_19_LA_DET,2023,19,1,0.5379008746355685,0.5456690192222595,market_proxy,0.0077681445866910614,1,0,0,0,0.0077681445866910614,0.6200809836853581,0.6057426789464517,0.014338304738906404
2023_19_PIT_BUF,2023,19,1,0.5379008746355685,0.8261471390724182,market_proxy,0.28824626443684975,1,1,1,1,0.28824626443684975,0.6200809836853581,0.19098238685497984,0.4290985968303783
2023_19_PHI_TB,2023,19,1,0.5379008746355685,0.5082082748413086,market_proxy,-0.029692599794259866,-1,0,0,0,0.029692599794259866,0.6200809836853581,0.6768639255814312,-0.056782941896073025
2023_20_HOU_BAL,2023,20,1,0.5379008746355685,0.7731775045394897,market_proxy,0.23527662990392129,1,1,1,1,0.23527662990392129,0.6200809836853581,0.2572466260449578,0.36283435764040034
2023_20_GB_SF,2023,20,1,0.5379008746355685,0.7327235341072083,market_proxy,0.1948226594716398,1,1,1,1,0.1948226594716398,0.6200809836853581,0.31098681862792615,0.309094165057432
