game_id,season,week,p_model_oof
2024_17_BAL_HOU,2024,17,0.20731905102729797
2024_17_SEA_CHI,2024,17,0.4353453516960144
2024_17_LAC_NE,2024,17,0.19205036759376526
2024_17_DEN_CIN,2024,17,0.5716920495033264
2024_17_ARI_LA,2024,17,0.7046905159950256
2024_17_NYJ_BUF,2024,17,0.8052027821540833
2024_17_TEN_JAX,2024,17,0.4900864064693451
2024_17_LV_NO,2024,17,0.5559550523757935
2024_17_IND_NYG,2024,17,0.21594561636447906
2024_17_DAL_PHI,2024,17,0.7056910395622253
2024_17_CAR_TB,2024,17,0.7970319390296936
2024_17_MIA_CLE,2024,17,0.44031965732574463
2024_17_GB_MIN,2024,17,0.44755542278289795
2024_17_ATL_WAS,2024,17,0.5489645600318909
2024_17_DET_SF,2024,17,0.46508830785751343
2024_18_CLE_BAL,2024,18,0.8095070719718933
2024_18_CIN_PIT,2024,18,0.4517631232738495
2024_18_CAR_ATL,2024,18,0.7580621838569641
2024_18_WAS_DAL,2024,18,0.2465764582157135
2024_18_CHI_GB,2024,18,0.821261465549469
2024_18_JAX_IND,2024,18,0.5137432217597961
2024_18_BUF_NE,2024,18,0.5990390777587891
2024_18_NYG_PHI,2024,18,0.47602543234825134
2024_18_NO_TB,2024,18,0.8272183537483215
2024_18_HOU_TEN,2024,18,0.45115411281585693
2024_18_SF_ARI,2024,18,0.5459261536598206
2024_18_KC_DEN,2024,18,0.7693825960159302
2024_18_SEA_LA,2024,18,0.31375741958618164
2024_18_LAC_LV,2024,18,0.26260268688201904
2024_18_MIA_NYJ,2024,18,0.4605520963668823
2024_18_MIN_DET,2024,18,0.535561203956604
2024_19_LAC_HOU,2024,19,0.5171162486076355
2024_19_PIT_BAL,2024,19,0.815131664276123
2024_19_DEN_BUF,2024,19,0.6140246391296387
2024_19_GB_PHI,2024,19,0.6844345331192017
2024_19_WAS_TB,2024,19,0.5646917223930359
2024_19_MIN_LA,2024,19,0.4938383102416992
2024_20_HOU_KC,2024,20,0.7344343066215515
2024_20_WAS_DET,2024,20,0.760219156742096
2024_20_LA_PHI,2024,20,0.6989647150039673
2024_20_BAL_BUF,2024,20,0.5127906799316406
2024_21_WAS_PHI,2024,21,0.6775934100151062
2024_21_BUF_KC,2024,21,0.528045117855072
2024_22_KC_PHI,2024,22,0.45001640915870667
